Generation,Min,Max,Avg,Std
734,2403,4205,3784.43,336.32764974
735,2403,4177,3804.91,291.644071679
736,2403,4285,3852.84,335.725348306
737,2403,4289,3857.65,346.555529242
738,2403,4257,3830.3,303.545330514
739,2403,4241,3822.18,310.399657008
740,2403,4249,3822.9,342.305389671
741,2403,4246,3884.64,302.447909197
742,2329,4299,3877.2,365.900190619
743,2329,4291,3889.57,326.85409759
744,2329,4295,3938.13,295.149154384
745,2329,4306,3920.78,304.951712687
746,2329,4252,3877.41,299.851414214
747,2329,4236,3839.02,325.337399999
748,2329,4262,3919.01,321.456046448
749,2329,4310,3889.3,320.447713947
750,2329,4244,3874.9,310.774448074
751,2329,4236,3886.89,275.270074727
752,2329,4282,3935.0,297.37219477
753,2329,4290,3959.94,298.730675636
754,2329,4347,3955.67,327.726513694
755,2329,4310,3906.83,304.72816351
756,2329,4352,3970.32,333.046903604
757,2329,4374,3983.79,314.939926771
758,2329,4318,3892.7,343.369709753
759,2329,4309,3911.93,317.816040273
760,2329,4363,3959.84,346.501934054
761,2329,4335,3931.46,316.464510273
762,2329,4319,3926.12,324.988897402
763,2329,4361,3968.65,366.250683455
764,2329,4310,3907.92,313.235048415
765,2329,4210,3887.43,311.55018906
766,2329,4292,3920.51,340.853400017
767,2329,4192,3817.77,337.055846315
768,2329,4236,3894.96,343.150287186
769,2329,4335,3926.82,358.401625064
770,2329,4315,3913.64,349.245088322
771,2329,4268,3848.28,319.264846202
772,2329,4323,3926.68,338.061553178
773,2329,4279,3900.65,307.599647154
774,2329,4260,3845.09,345.414495406
775,2329,4239,3835.43,341.589311421
776,2329,4235,3825.25,334.388069932
777,2329,4260,3903.92,311.630079849
778,2329,4330,3905.42,376.040943935
779,2329,4247,3856.39,313.508232779
780,2329,4248,3836.21,338.654476487
781,2329,4287,3883.68,331.864943931
782,2329,4243,3865.66,304.005855207
783,2329,4352,3964.9,315.436670236
784,2329,4339,3922.82,340.539007689
785,2329,4245,3967.03,299.73599343
786,2329,4322,3885.56,359.995295143
787,2329,4320,3909.12,338.724919829
788,2329,4260,3845.3,325.001926956
789,2329,4239,3862.9,316.319283144
790,2329,4253,3886.41,314.240694437
791,2329,4268,3849.49,348.619050431
792,2329,4202,3859.38,283.513838402
793,2329,4309,3907.44,328.891874406
794,2329,4264,3953.43,280.193701218
795,2329,4318,3962.99,341.106443738
796,2329,4349,3955.9,325.961313315
797,2329,4379,4027.35,324.205146894
798,2329,4366,4005.32,312.606600162
799,2329,4282,3942.65,310.497657728
800,2329,4308,3897.02,324.286255265
