Generation,Min,Max,Avg,Std
272,2110,2836,2565.73,175.035630139
273,2110,3002,2618.04,175.841866517
274,2110,2967,2633.56,188.15855768
275,2110,2992,2636.07,182.837359697
276,2110,2931,2655.7,169.62492789
277,2110,2976,2667.14,174.383938423
278,2096,2953,2668.01,176.857101193
279,2096,2944,2657.12,165.312454693
280,2096,2853,2630.78,158.124524513
281,2096,2915,2636.46,166.166304671
282,2096,2884,2635.12,158.609123765
283,2096,2969,2679.23,158.829548112
284,2096,2911,2662.84,157.390508358
285,2096,2867,2648.45,141.083425066
286,2096,2906,2653.76,159.32211955
287,2096,2917,2679.12,172.841451257
288,2096,2909,2683.19,171.677328001
289,2096,2888,2662.32,172.70333529
290,2096,2923,2646.27,167.31086744
291,2096,2907,2611.9,183.974937907
292,2096,2875,2584.41,191.484793552
293,2096,2789,2557.74,161.770296059
294,2096,2763,2541.09,153.921933184
295,2096,2838,2543.16,163.071138966
296,2096,2752,2536.27,165.5664812
297,2096,2753,2544.15,141.503497833
298,2096,2896,2574.93,179.702461999
299,2096,2818,2576.13,159.598147821
300,2096,2777,2555.51,148.923035848
301,2096,2976,2581.83,190.786678431
302,2096,2844,2574.48,175.989467086
303,2096,2980,2575.29,190.155932558
304,2096,3064,2618.67,196.14368342
305,2096,2992,2595.88,181.545568757
306,2096,2985,2609.51,167.662509437
307,2096,2930,2627.94,179.984164287
308,2096,2967,2623.79,187.633120151
309,2096,2870,2599.85,149.617652432
310,2096,2964,2642.9,172.520266706
311,2096,2865,2605.06,150.71163314
312,2096,2836,2608.76,140.575521239
313,2096,2997,2618.99,166.293976943
314,2096,2881,2636.14,143.068820058
315,2096,2873,2634.06,140.62356226
316,2096,3018,2645.56,165.170699581
317,2096,2879,2633.32,144.234718918
318,2096,2921,2659.84,148.244251085
319,2096,2921,2625.85,167.676297994
320,2096,3043,2664.02,189.272823237
321,2096,3042,2657.12,194.005846002
322,2096,2946,2648.66,191.673344811
323,2096,2921,2637.53,168.453479776
324,2096,2834,2632.56,140.720104743
325,2096,2798,2600.94,153.953739608
326,2096,2754,2564.11,146.30367581
327,2096,2863,2578.44,158.808843862
328,2096,2769,2571.69,132.074947731
329,2096,2757,2555.58,127.669094051
330,2096,2853,2581.14,138.686043227
331,2096,2843,2598.55,133.297220488
332,2096,2806,2580.19,151.382897704
333,2096,3035,2595.63,191.901682266
334,2096,2967,2595.21,188.52876934
335,2096,2970,2629.68,179.382041374
336,2096,2970,2604.78,185.203550591
337,2096,2951,2611.45,176.319978586
338,2096,2879,2573.54,173.826653464
339,2096,3068,2605.73,192.151447793
340,2096,3023,2625.58,194.206605595
341,2096,3003,2618.22,191.409370384
342,2096,3048,2647.78,207.262463772
343,2096,3003,2647.48,194.338893834
344,2096,3182,2709.19,219.055442223
345,2096,3025,2694.47,186.801491083
346,2096,2934,2679.46,173.604008938
347,2096,2997,2669.59,186.02340979
348,2096,2961,2683.33,171.52212538
349,2096,3177,2725.06,193.228593363
350,2096,2965,2674.72,170.94189928
351,2096,3077,2655.93,173.063266005
352,2096,2877,2643.11,179.35613773
353,2096,2871,2621.18,187.707185464
354,2096,3063,2674.48,203.290978202
355,2096,2931,2639.9,186.609704512
356,2096,2931,2674.9,163.993994716
357,2096,2874,2656.96,146.441212392
358,2096,2857,2666.22,132.950555099
359,2096,2895,2664.44,145.04101266
360,2096,2831,2629.34,131.1594927
361,2096,2840,2627.74,140.116374432
362,2096,2789,2626.22,126.14522495
363,2096,2814,2622.15,148.93747417
364,2096,2777,2608.02,148.212445121
