Generation,pm,pm0,deviation,best_fitness
307,0.427,0.3,0.311754684838,77
308,0.426,0.3,0.309078544713,77
309,0.425,0.3,0.309078544713,77
310,0.424,0.3,0.305748685772,77
311,0.423,0.3,0.325073137154,77
312,0.422,0.3,0.305527297389,77
313,0.421,0.3,0.306413301663,77
314,0.422,0.3,0.288056206089,77
315,0.421,0.3,0.311531255323,77
316,0.42,0.3,0.309969377339,77
317,0.419,0.3,0.304421480603,77
318,0.42,0.3,0.299358758016,77
319,0.419,0.3,0.305748685772,77
320,0.418,0.3,0.325073137154,77
321,0.417,0.3,0.307078594466,77
322,0.416,0.3,0.327128576353,77
323,0.415,0.3,0.330568515639,77
324,0.414,0.3,0.328502415459,77
325,0.413,0.3,0.327815140541,77
326,0.412,0.3,0.321888412017,77
327,0.411,0.3,0.331258644537,77
328,0.41,0.3,0.318718958726,77
329,0.409,0.3,0.320075432882,77
330,0.408,0.3,0.314441789006,77
331,0.407,0.3,0.310638297872,77
332,0.408,0.3,0.289782244556,77
333,0.407,0.3,0.306634990667,77
334,0.406,0.3,0.325073137154,77
335,0.405,0.3,0.312201772324,77
336,0.404,0.3,0.304863582444,77
337,0.403,0.3,0.309078544713,77
338,0.402,0.3,0.306856754922,77
339,0.403,0.3,0.297607010448,77
340,0.402,0.3,0.300236406619,77
341,0.401,0.3,0.303979678239,77
342,0.4,0.3,0.31511528608,77
343,0.399,0.3,0.308633582597,77
344,0.398,0.3,0.300236406619,77
345,0.399,0.3,0.299578059072,77
346,0.398,0.3,0.306413301663,77
347,0.397,0.3,0.300895421524,77
348,0.398,0.3,0.296732906703,77
349,0.399,0.3,0.288271708215,77
350,0.398,0.3,0.307300509338,77
351,0.397,0.3,0.304200542005,77
352,0.396,0.3,0.316464352881,77
353,0.395,0.3,0.317590691307,77
354,0.394,0.3,0.313320825516,77
355,0.393,0.3,0.308188922868,77
356,0.392,0.3,0.31309686221,77
357,0.391,0.3,0.307522499575,77
358,0.39,0.3,0.30464249407,77
359,0.389,0.3,0.311754684838,77
360,0.388,0.3,0.321207961565,77
361,0.387,0.3,0.321207961565,77
362,0.388,0.3,0.298701298701,77
363,0.387,0.3,0.309746555537,77
364,0.388,0.3,0.29346547959,77
365,0.387,0.3,0.300675675676,77
366,0.388,0.3,0.29607810133,77
367,0.389,0.3,0.294117647059,77
